:START_ID,:END_ID,:TYPE
a_27761,t_1182,IN_TOPIC
a_27761,t_1193,IN_TOPIC
a_27761,t_1201,IN_TOPIC
a_27762,t_11,IN_TOPIC
a_27762,t_3,IN_TOPIC
a_27762,t_1200,IN_TOPIC
a_27762,t_8,IN_TOPIC
a_27762,t_1195,IN_TOPIC
a_27762,t_106,IN_TOPIC
a_27762,t_1196,IN_TOPIC
a_27762,t_145,IN_TOPIC
a_27762,t_36,IN_TOPIC
a_27762,t_147,IN_TOPIC
a_27762,t_48,IN_TOPIC
a_27763,t_11,IN_TOPIC
a_27763,t_3,IN_TOPIC
a_27763,t_1200,IN_TOPIC
a_27763,t_8,IN_TOPIC
a_27763,t_1195,IN_TOPIC
a_27763,t_106,IN_TOPIC
a_27763,t_1196,IN_TOPIC
a_27763,t_147,IN_TOPIC
a_27763,t_48,IN_TOPIC
a_27763,t_36,IN_TOPIC
a_27763,t_145,IN_TOPIC
a_27763,t_1198,IN_TOPIC
a_27765,t_11,IN_TOPIC
a_27765,t_1,IN_TOPIC
a_27765,t_106,IN_TOPIC
a_27765,t_1196,IN_TOPIC
a_27765,t_17,IN_TOPIC
a_27765,t_68,IN_TOPIC
a_27765,t_1200,IN_TOPIC
a_27765,t_3,IN_TOPIC
a_27765,t_145,IN_TOPIC
a_27765,t_36,IN_TOPIC
a_27765,t_147,IN_TOPIC
a_27765,t_48,IN_TOPIC
a_27769,t_11,IN_TOPIC
a_27769,t_3,IN_TOPIC
a_27769,t_8,IN_TOPIC
a_27769,t_1200,IN_TOPIC
a_27769,t_1195,IN_TOPIC
a_27769,t_1,IN_TOPIC
a_27769,t_106,IN_TOPIC
a_27769,t_36,IN_TOPIC
a_27769,t_147,IN_TOPIC
a_27769,t_48,IN_TOPIC
a_27769,t_145,IN_TOPIC
a_27769,t_1180,IN_TOPIC
a_27769,t_1160,IN_TOPIC
a_277716,t_8,IN_TOPIC
a_277716,t_1174,IN_TOPIC
a_277729,t_8,IN_TOPIC
a_277729,t_1174,IN_TOPIC
a_277729,t_29,IN_TOPIC
a_27774,t_11,IN_TOPIC
a_27774,t_1,IN_TOPIC
a_27774,t_26,IN_TOPIC
a_27774,t_107,IN_TOPIC
a_27774,t_1213,IN_TOPIC
a_27774,t_1176,IN_TOPIC
a_27774,t_70,IN_TOPIC
a_27774,t_1187,IN_TOPIC
a_27774,t_1203,IN_TOPIC
a_277742,t_8,IN_TOPIC
a_277742,t_11,IN_TOPIC
a_277742,t_1202,IN_TOPIC
a_277755,t_31,IN_TOPIC
a_277755,t_1183,IN_TOPIC
a_277756,t_31,IN_TOPIC
a_277756,t_1187,IN_TOPIC
a_277762,t_31,IN_TOPIC
a_277768,t_1208,IN_TOPIC
a_277768,t_1174,IN_TOPIC
a_277776,t_11,IN_TOPIC
a_277776,t_1195,IN_TOPIC
a_277776,t_1200,IN_TOPIC
a_277779,t_1195,IN_TOPIC
a_277779,t_31,IN_TOPIC
a_277789,t_8,IN_TOPIC
a_277789,t_1195,IN_TOPIC
a_27779,t_11,IN_TOPIC
a_27779,t_1200,IN_TOPIC
a_27779,t_106,IN_TOPIC
a_27779,t_119,IN_TOPIC
a_27779,t_32,IN_TOPIC
a_27779,t_70,IN_TOPIC
a_277791,t_1174,IN_TOPIC
a_277791,t_31,IN_TOPIC
a_277791,t_29,IN_TOPIC
a_277797,t_1174,IN_TOPIC
a_277797,t_1175,IN_TOPIC
a_277798,t_31,IN_TOPIC
a_27780,t_11,IN_TOPIC
a_27780,t_106,IN_TOPIC
a_27780,t_1200,IN_TOPIC
a_27780,t_1198,IN_TOPIC
a_27780,t_3,IN_TOPIC
a_27780,t_48,IN_TOPIC
a_27780,t_147,IN_TOPIC
a_27780,t_1213,IN_TOPIC
a_27780,t_1214,IN_TOPIC
a_27780,t_32,IN_TOPIC
a_277801,t_31,IN_TOPIC
a_277801,t_1183,IN_TOPIC
a_277803,t_1195,IN_TOPIC
a_277803,t_21,IN_TOPIC
a_277806,t_11,IN_TOPIC
a_277806,t_106,IN_TOPIC
a_277810,t_1208,IN_TOPIC
a_277810,t_1210,IN_TOPIC
a_277812,t_31,IN_TOPIC
a_277812,t_1183,IN_TOPIC
a_277815,t_15,IN_TOPIC
a_277815,t_1194,IN_TOPIC
a_277818,t_31,IN_TOPIC
a_277818,t_1183,IN_TOPIC
a_277829,t_15,IN_TOPIC
a_277829,t_1192,IN_TOPIC
a_277831,t_31,IN_TOPIC
a_277831,t_1184,IN_TOPIC
a_277833,t_1208,IN_TOPIC
a_277833,t_1212,IN_TOPIC
a_277834,t_1208,IN_TOPIC
a_277834,t_1210,IN_TOPIC
a_277835,t_11,IN_TOPIC
a_277835,t_106,IN_TOPIC
a_277836,t_31,IN_TOPIC
a_277836,t_1183,IN_TOPIC
a_277837,t_1208,IN_TOPIC
a_277837,t_1210,IN_TOPIC
a_277838,t_1208,IN_TOPIC
a_277838,t_31,IN_TOPIC
a_277838,t_1183,IN_TOPIC
a_277838,t_1211,IN_TOPIC
a_277840,t_1208,IN_TOPIC
a_277840,t_1211,IN_TOPIC
a_277843,t_1208,IN_TOPIC
a_277843,t_1211,IN_TOPIC
a_277845,t_1208,IN_TOPIC
a_277845,t_1210,IN_TOPIC
a_277881,t_1168,IN_TOPIC
a_277881,t_31,IN_TOPIC
a_277881,t_1169,IN_TOPIC
a_277881,t_1184,IN_TOPIC
a_277885,t_31,IN_TOPIC
a_277917,t_1174,IN_TOPIC
a_277917,t_15,IN_TOPIC
a_277917,t_1192,IN_TOPIC
a_277917,t_29,IN_TOPIC
a_277942,t_11,IN_TOPIC
a_277942,t_1174,IN_TOPIC
a_277942,t_106,IN_TOPIC
a_277978,t_1204,IN_TOPIC
a_277985,t_11,IN_TOPIC
a_278011,t_31,IN_TOPIC
a_278011,t_1183,IN_TOPIC
a_278018,t_8,IN_TOPIC
a_278018,t_31,IN_TOPIC
a_27806,t_11,IN_TOPIC
a_27806,t_8,IN_TOPIC
a_27806,t_1195,IN_TOPIC
a_27806,t_1200,IN_TOPIC
a_27806,t_48,IN_TOPIC
a_27806,t_147,IN_TOPIC
a_27806,t_1213,IN_TOPIC
a_27806,t_1180,IN_TOPIC
a_27806,t_70,IN_TOPIC
a_27806,t_1182,IN_TOPIC
a_27806,t_1193,IN_TOPIC
a_278081,t_11,IN_TOPIC
a_278081,t_31,IN_TOPIC
a_278081,t_1201,IN_TOPIC
a_278105,t_1174,IN_TOPIC
a_278107,t_1204,IN_TOPIC
a_278110,t_31,IN_TOPIC
a_278111,t_8,IN_TOPIC
a_278113,t_1208,IN_TOPIC
a_278114,t_1174,IN_TOPIC
a_278114,t_1176,IN_TOPIC
a_278120,t_1174,IN_TOPIC
a_278120,t_32,IN_TOPIC
a_278121,t_31,IN_TOPIC
a_278129,t_147,IN_TOPIC
a_278129,t_1204,IN_TOPIC
a_278129,t_31,IN_TOPIC
a_278129,t_54,IN_TOPIC
a_278129,t_1183,IN_TOPIC
a_278129,t_17,IN_TOPIC
a_278176,t_31,IN_TOPIC
a_27818,t_11,IN_TOPIC
a_27818,t_1200,IN_TOPIC
a_27818,t_1195,IN_TOPIC
a_27818,t_8,IN_TOPIC
a_27818,t_48,IN_TOPIC
a_278253,t_8,IN_TOPIC
a_278338,t_1168,IN_TOPIC
a_278338,t_1204,IN_TOPIC
a_278338,t_31,IN_TOPIC
a_278338,t_1169,IN_TOPIC
a_278338,t_1160,IN_TOPIC
a_27838,t_1207,IN_TOPIC
a_27838,t_1,IN_TOPIC
a_27838,t_26,IN_TOPIC
a_27838,t_107,IN_TOPIC
a_278405,t_31,IN_TOPIC
a_278405,t_1183,IN_TOPIC
a_278409,t_1195,IN_TOPIC
a_278409,t_147,IN_TOPIC
a_278409,t_31,IN_TOPIC
a_278409,t_54,IN_TOPIC
a_278409,t_1183,IN_TOPIC
a_278439,t_31,IN_TOPIC
a_278439,t_1183,IN_TOPIC
a_278451,t_1168,IN_TOPIC
a_278451,t_11,IN_TOPIC
a_278451,t_1204,IN_TOPIC
a_278451,t_1169,IN_TOPIC
a_278451,t_1160,IN_TOPIC
a_278455,t_31,IN_TOPIC
a_278457,t_31,IN_TOPIC
a_278463,t_31,IN_TOPIC
a_278463,t_1183,IN_TOPIC
a_278472,t_31,IN_TOPIC
a_278481,t_11,IN_TOPIC
a_278481,t_31,IN_TOPIC
a_278481,t_1202,IN_TOPIC
a_278481,t_1183,IN_TOPIC
a_27856,t_11,IN_TOPIC
a_27856,t_30,IN_TOPIC
a_27856,t_1208,IN_TOPIC
a_27856,t_31,IN_TOPIC
a_27856,t_8,IN_TOPIC
a_27856,t_1200,IN_TOPIC
a_27856,t_1195,IN_TOPIC
a_27856,t_1176,IN_TOPIC
a_27856,t_70,IN_TOPIC
a_27856,t_1186,IN_TOPIC
a_27856,t_1167,IN_TOPIC
a_27856,t_147,IN_TOPIC
a_278667,t_31,IN_TOPIC
a_278674,t_1168,IN_TOPIC
a_278674,t_147,IN_TOPIC
a_278674,t_1204,IN_TOPIC
a_278674,t_31,IN_TOPIC
a_278674,t_1172,IN_TOPIC
a_278677,t_1168,IN_TOPIC
a_278677,t_147,IN_TOPIC
a_278677,t_1204,IN_TOPIC
a_278677,t_31,IN_TOPIC
a_278677,t_1171,IN_TOPIC
a_278677,t_1160,IN_TOPIC
a_278679,t_1204,IN_TOPIC
a_278679,t_1205,IN_TOPIC
a_278691,t_147,IN_TOPIC
a_278691,t_1174,IN_TOPIC
a_278691,t_31,IN_TOPIC
a_278691,t_54,IN_TOPIC
a_278691,t_1183,IN_TOPIC
a_278691,t_29,IN_TOPIC
a_278692,t_15,IN_TOPIC
a_278692,t_1191,IN_TOPIC
a_278720,t_147,IN_TOPIC
a_278720,t_31,IN_TOPIC
a_278722,t_1204,IN_TOPIC
a_278722,t_1174,IN_TOPIC
a_278722,t_32,IN_TOPIC
a_278732,t_8,IN_TOPIC
a_278732,t_11,IN_TOPIC
a_278736,t_1204,IN_TOPIC
a_278744,t_11,IN_TOPIC
a_278745,t_1174,IN_TOPIC
a_278745,t_32,IN_TOPIC
a_278746,t_1195,IN_TOPIC
a_278748,t_1204,IN_TOPIC
a_278748,t_1174,IN_TOPIC
a_278748,t_32,IN_TOPIC
a_278749,t_31,IN_TOPIC
a_278750,t_8,IN_TOPIC
a_278750,t_1204,IN_TOPIC
a_278751,t_1195,IN_TOPIC
a_278751,t_1204,IN_TOPIC
a_278754,t_1195,IN_TOPIC
a_278785,t_31,IN_TOPIC
a_278785,t_1183,IN_TOPIC
a_278787,t_31,IN_TOPIC
a_278787,t_1183,IN_TOPIC
a_278798,t_31,IN_TOPIC
a_278815,t_31,IN_TOPIC
a_278844,t_31,IN_TOPIC
a_278847,t_31,IN_TOPIC
a_278871,t_31,IN_TOPIC
a_278906,t_147,IN_TOPIC
a_278906,t_31,IN_TOPIC
a_278906,t_1183,IN_TOPIC
a_278906,t_19,IN_TOPIC
a_278918,t_31,IN_TOPIC
a_278918,t_1183,IN_TOPIC
a_278922,t_8,IN_TOPIC
a_278922,t_147,IN_TOPIC
a_278922,t_61,IN_TOPIC
a_278922,t_1179,IN_TOPIC
a_278943,t_31,IN_TOPIC
a_278951,t_31,IN_TOPIC
a_278959,t_31,IN_TOPIC
a_278959,t_1183,IN_TOPIC
a_278968,t_31,IN_TOPIC
a_278968,t_1184,IN_TOPIC
a_279155,t_31,IN_TOPIC
a_279165,t_1204,IN_TOPIC
a_279165,t_1160,IN_TOPIC
a_279167,t_1204,IN_TOPIC
a_279167,t_1160,IN_TOPIC
a_279214,t_31,IN_TOPIC
a_279215,t_31,IN_TOPIC
a_279219,t_31,IN_TOPIC
a_279219,t_1183,IN_TOPIC
a_27930,t_11,IN_TOPIC
a_27930,t_3,IN_TOPIC
a_27930,t_1,IN_TOPIC
a_27930,t_43,IN_TOPIC
a_27930,t_17,IN_TOPIC
a_27930,t_29,IN_TOPIC
a_27930,t_147,IN_TOPIC
a_27930,t_36,IN_TOPIC
a_27930,t_34,IN_TOPIC
a_27930,t_26,IN_TOPIC
a_27930,t_46,IN_TOPIC
a_27930,t_61,IN_TOPIC
a_27930,t_1213,IN_TOPIC
a_27930,t_32,IN_TOPIC
a_27930,t_1187,IN_TOPIC
a_27930,t_1201,IN_TOPIC
a_27930,t_1172,IN_TOPIC
a_279311,t_11,IN_TOPIC
a_279311,t_1201,IN_TOPIC
a_279317,t_15,IN_TOPIC
a_279317,t_1192,IN_TOPIC
a_279321,t_31,IN_TOPIC
a_279321,t_1183,IN_TOPIC
a_279324,t_15,IN_TOPIC
a_279324,t_1192,IN_TOPIC
a_279328,t_31,IN_TOPIC
a_279328,t_1184,IN_TOPIC
a_279339,t_31,IN_TOPIC
a_279348,t_31,IN_TOPIC
a_279348,t_1183,IN_TOPIC
a_27935,t_11,IN_TOPIC
a_27935,t_15,IN_TOPIC
a_27935,t_43,IN_TOPIC
a_27935,t_1200,IN_TOPIC
a_27935,t_48,IN_TOPIC
a_27935,t_1175,IN_TOPIC
a_27935,t_1176,IN_TOPIC
a_27935,t_1193,IN_TOPIC
a_27935,t_1160,IN_TOPIC
a_279354,t_1195,IN_TOPIC
a_279354,t_1174,IN_TOPIC
a_279354,t_1178,IN_TOPIC
a_279361,t_1174,IN_TOPIC
a_279361,t_32,IN_TOPIC
a_279472,t_31,IN_TOPIC
a_279473,t_31,IN_TOPIC
a_27950,t_11,IN_TOPIC
a_27950,t_8,IN_TOPIC
a_27950,t_1200,IN_TOPIC
a_27950,t_1195,IN_TOPIC
a_27950,t_48,IN_TOPIC
a_27950,t_1176,IN_TOPIC
a_27950,t_70,IN_TOPIC
a_27950,t_147,IN_TOPIC
a_27951,t_11,IN_TOPIC
a_27951,t_8,IN_TOPIC
a_27951,t_1200,IN_TOPIC
a_27951,t_1195,IN_TOPIC
a_27951,t_48,IN_TOPIC
a_27951,t_1214,IN_TOPIC
a_27951,t_1178,IN_TOPIC
a_27951,t_1182,IN_TOPIC
a_27951,t_1201,IN_TOPIC
a_27951,t_1203,IN_TOPIC
a_27951,t_1168,IN_TOPIC
a_27952,t_11,IN_TOPIC
a_27952,t_8,IN_TOPIC
a_27952,t_1200,IN_TOPIC
a_27952,t_1195,IN_TOPIC
a_27952,t_48,IN_TOPIC
a_27953,t_11,IN_TOPIC
a_27953,t_30,IN_TOPIC
a_27953,t_1200,IN_TOPIC
a_27953,t_1195,IN_TOPIC
a_27953,t_8,IN_TOPIC
a_27953,t_17,IN_TOPIC
a_27953,t_3,IN_TOPIC
a_27953,t_1,IN_TOPIC
a_27953,t_106,IN_TOPIC
a_27953,t_48,IN_TOPIC
a_27953,t_34,IN_TOPIC
a_27953,t_147,IN_TOPIC
a_27953,t_36,IN_TOPIC
a_27953,t_61,IN_TOPIC
a_27953,t_20,IN_TOPIC
a_27953,t_70,IN_TOPIC
a_27953,t_32,IN_TOPIC
a_279531,t_11,IN_TOPIC
a_279531,t_147,IN_TOPIC
a_279531,t_31,IN_TOPIC
a_279531,t_1203,IN_TOPIC
a_279531,t_145,IN_TOPIC
a_279531,t_1187,IN_TOPIC
a_279588,t_11,IN_TOPIC
a_279588,t_147,IN_TOPIC
a_279588,t_1195,IN_TOPIC
a_279588,t_1167,IN_TOPIC
a_279588,t_106,IN_TOPIC
a_27966,t_11,IN_TOPIC
a_27966,t_1200,IN_TOPIC
a_27966,t_17,IN_TOPIC
a_27966,t_1195,IN_TOPIC
a_27966,t_106,IN_TOPIC
a_27966,t_68,IN_TOPIC
a_27966,t_34,IN_TOPIC
a_27966,t_70,IN_TOPIC
a_279664,t_11,IN_TOPIC
a_279664,t_31,IN_TOPIC
a_279665,t_1204,IN_TOPIC
a_279665,t_31,IN_TOPIC
a_279665,t_1183,IN_TOPIC
a_279665,t_1160,IN_TOPIC
a_279704,t_11,IN_TOPIC
a_279704,t_31,IN_TOPIC
a_279705,t_147,IN_TOPIC
a_279705,t_1204,IN_TOPIC
a_279706,t_8,IN_TOPIC
a_279707,t_11,IN_TOPIC
a_279707,t_1204,IN_TOPIC
a_279707,t_17,IN_TOPIC
a_27971,t_11,IN_TOPIC
a_27971,t_1,IN_TOPIC
a_27971,t_26,IN_TOPIC
a_27971,t_107,IN_TOPIC
a_27971,t_1201,IN_TOPIC
a_27971,t_147,IN_TOPIC
a_279712,t_8,IN_TOPIC
a_279717,t_31,IN_TOPIC
a_279717,t_1185,IN_TOPIC
a_279768,t_31,IN_TOPIC
a_27977,t_11,IN_TOPIC
a_27977,t_1200,IN_TOPIC
a_27977,t_17,IN_TOPIC
a_27977,t_68,IN_TOPIC
a_27977,t_1195,IN_TOPIC
a_27977,t_106,IN_TOPIC
a_27977,t_8,IN_TOPIC
a_27977,t_20,IN_TOPIC
a_27977,t_34,IN_TOPIC
a_27977,t_70,IN_TOPIC
a_27977,t_32,IN_TOPIC
a_27977,t_1180,IN_TOPIC
a_27977,t_147,IN_TOPIC
a_27978,t_11,IN_TOPIC
a_27978,t_8,IN_TOPIC
a_27978,t_1200,IN_TOPIC
a_27978,t_17,IN_TOPIC
a_27978,t_30,IN_TOPIC
a_27978,t_32,IN_TOPIC
a_27978,t_1195,IN_TOPIC
a_27978,t_68,IN_TOPIC
a_27978,t_106,IN_TOPIC
a_27978,t_15,IN_TOPIC
a_27978,t_43,IN_TOPIC
a_27978,t_34,IN_TOPIC
a_27978,t_70,IN_TOPIC
a_27978,t_48,IN_TOPIC
a_27978,t_147,IN_TOPIC
a_27978,t_36,IN_TOPIC
a_279886,t_1195,IN_TOPIC
a_279886,t_31,IN_TOPIC
a_27990,t_11,IN_TOPIC
a_27990,t_1,IN_TOPIC
a_27990,t_3,IN_TOPIC
a_27990,t_1200,IN_TOPIC
a_27990,t_70,IN_TOPIC
a_27990,t_34,IN_TOPIC
a_27990,t_1213,IN_TOPIC
a_27990,t_32,IN_TOPIC
a_27990,t_1193,IN_TOPIC
a_27990,t_1173,IN_TOPIC
a_27990,t_147,IN_TOPIC
a_27991,t_11,IN_TOPIC
a_27991,t_1,IN_TOPIC
a_27991,t_3,IN_TOPIC
a_27991,t_1200,IN_TOPIC
a_27991,t_31,IN_TOPIC
a_27991,t_15,IN_TOPIC
a_27991,t_17,IN_TOPIC
a_27991,t_34,IN_TOPIC
a_27991,t_44,IN_TOPIC
a_27991,t_1213,IN_TOPIC
a_27991,t_1176,IN_TOPIC
a_27991,t_70,IN_TOPIC
a_27991,t_1182,IN_TOPIC
a_27991,t_1192,IN_TOPIC
a_27991,t_1172,IN_TOPIC
a_27991,t_147,IN_TOPIC
a_27991,t_1168,IN_TOPIC
a_279920,t_31,IN_TOPIC
a_279920,t_125,IN_TOPIC
a_279921,t_1204,IN_TOPIC
a_279921,t_1160,IN_TOPIC
a_279951,t_147,IN_TOPIC
a_279951,t_31,IN_TOPIC
a_279951,t_145,IN_TOPIC
a_279951,t_125,IN_TOPIC
a_279954,t_31,IN_TOPIC
a_279954,t_1183,IN_TOPIC
a_279963,t_1168,IN_TOPIC
a_279963,t_147,IN_TOPIC
a_279963,t_1204,IN_TOPIC
a_279963,t_1169,IN_TOPIC
a_279963,t_1160,IN_TOPIC
a_279966,t_1168,IN_TOPIC
a_279966,t_1204,IN_TOPIC
a_279966,t_1169,IN_TOPIC
a_279966,t_1160,IN_TOPIC
a_28001,t_11,IN_TOPIC
a_28001,t_8,IN_TOPIC
a_28001,t_1200,IN_TOPIC
a_28001,t_1195,IN_TOPIC
a_28001,t_48,IN_TOPIC
a_28001,t_1213,IN_TOPIC
a_28001,t_1176,IN_TOPIC
a_28001,t_1193,IN_TOPIC
a_28002,t_11,IN_TOPIC
a_28002,t_30,IN_TOPIC
a_28002,t_1,IN_TOPIC
a_28002,t_3,IN_TOPIC
a_28002,t_17,IN_TOPIC
a_28002,t_31,IN_TOPIC
a_28002,t_8,IN_TOPIC
a_28002,t_1200,IN_TOPIC
a_28002,t_34,IN_TOPIC
a_28002,t_36,IN_TOPIC
a_28002,t_145,IN_TOPIC
a_28002,t_1213,IN_TOPIC
a_28002,t_1175,IN_TOPIC
a_28002,t_1176,IN_TOPIC
a_28002,t_70,IN_TOPIC
a_28002,t_1193,IN_TOPIC
a_28002,t_1160,IN_TOPIC
a_28002,t_1205,IN_TOPIC
a_28002,t_1168,IN_TOPIC
a_280024,t_11,IN_TOPIC
a_280024,t_106,IN_TOPIC
a_280067,t_1174,IN_TOPIC
a_280067,t_32,IN_TOPIC
a_280068,t_31,IN_TOPIC
a_280068,t_1185,IN_TOPIC
a_280072,t_8,IN_TOPIC
a_280075,t_1174,IN_TOPIC
a_280075,t_32,IN_TOPIC
a_28008,t_11,IN_TOPIC
a_28008,t_8,IN_TOPIC
a_28008,t_1200,IN_TOPIC
a_28008,t_1195,IN_TOPIC
a_28008,t_48,IN_TOPIC
a_28008,t_1214,IN_TOPIC
a_28008,t_1176,IN_TOPIC
a_28008,t_32,IN_TOPIC
a_28008,t_1180,IN_TOPIC
a_28008,t_70,IN_TOPIC
a_28010,t_11,IN_TOPIC
a_28010,t_8,IN_TOPIC
a_28010,t_1200,IN_TOPIC
a_28010,t_1195,IN_TOPIC
a_28010,t_48,IN_TOPIC
a_28010,t_1185,IN_TOPIC
a_28010,t_1213,IN_TOPIC
a_28010,t_1182,IN_TOPIC
a_28011,t_11,IN_TOPIC
a_28011,t_15,IN_TOPIC
a_28011,t_8,IN_TOPIC
a_28011,t_1200,IN_TOPIC
a_28011,t_1195,IN_TOPIC
a_28011,t_31,IN_TOPIC
a_28011,t_1122,IN_TOPIC
a_28011,t_17,IN_TOPIC
a_28011,t_29,IN_TOPIC
a_28011,t_34,IN_TOPIC
a_28011,t_1118,IN_TOPIC
a_28011,t_32,IN_TOPIC
a_28011,t_1192,IN_TOPIC
a_280237,t_31,IN_TOPIC
a_280249,t_11,IN_TOPIC
a_280249,t_147,IN_TOPIC
a_280249,t_19,IN_TOPIC
a_280249,t_1201,IN_TOPIC
a_280258,t_31,IN_TOPIC
a_280270,t_31,IN_TOPIC
a_280271,t_8,IN_TOPIC
a_280271,t_11,IN_TOPIC
a_280271,t_1182,IN_TOPIC
a_280285,t_8,IN_TOPIC
a_280285,t_1179,IN_TOPIC
a_280298,t_1204,IN_TOPIC
a_280298,t_31,IN_TOPIC
a_280298,t_1160,IN_TOPIC
a_280308,t_31,IN_TOPIC
a_28036,t_11,IN_TOPIC
a_28036,t_15,IN_TOPIC
a_28036,t_29,IN_TOPIC
a_28036,t_1168,IN_TOPIC
a_28036,t_1200,IN_TOPIC
a_28036,t_147,IN_TOPIC
a_28036,t_34,IN_TOPIC
a_28036,t_78,IN_TOPIC
a_28036,t_1213,IN_TOPIC
a_28036,t_1175,IN_TOPIC
a_28036,t_32,IN_TOPIC
a_28036,t_1193,IN_TOPIC
a_28036,t_1205,IN_TOPIC
a_28036,t_1169,IN_TOPIC
a_28036,t_1171,IN_TOPIC
a_28036,t_1173,IN_TOPIC
a_28038,t_11,IN_TOPIC
a_28038,t_1200,IN_TOPIC
a_28038,t_15,IN_TOPIC
a_28038,t_3,IN_TOPIC
a_28038,t_1,IN_TOPIC
a_28038,t_21,IN_TOPIC
a_28038,t_17,IN_TOPIC
a_28038,t_8,IN_TOPIC
a_28038,t_32,IN_TOPIC
a_28038,t_147,IN_TOPIC
a_28038,t_78,IN_TOPIC
a_28038,t_61,IN_TOPIC
a_28038,t_26,IN_TOPIC
a_28038,t_145,IN_TOPIC
a_28038,t_70,IN_TOPIC
a_28038,t_20,IN_TOPIC
a_28038,t_50,IN_TOPIC
a_28038,t_1213,IN_TOPIC
a_28038,t_1176,IN_TOPIC
a_28038,t_1180,IN_TOPIC
a_28038,t_1172,IN_TOPIC
a_280390,t_31,IN_TOPIC
a_280390,t_1183,IN_TOPIC
a_280478,t_1208,IN_TOPIC
a_280478,t_1210,IN_TOPIC
a_280484,t_31,IN_TOPIC
a_280484,t_1183,IN_TOPIC
a_280492,t_1208,IN_TOPIC
a_280492,t_1210,IN_TOPIC
a_280590,t_31,IN_TOPIC
a_280598,t_8,IN_TOPIC
a_280598,t_147,IN_TOPIC
a_280598,t_31,IN_TOPIC
a_280598,t_78,IN_TOPIC
a_280599,t_15,IN_TOPIC
a_280599,t_1188,IN_TOPIC
a_280602,t_15,IN_TOPIC
a_280607,t_8,IN_TOPIC
a_28063,t_11,IN_TOPIC
a_28063,t_3,IN_TOPIC
a_28063,t_106,IN_TOPIC
a_28063,t_70,IN_TOPIC
a_28063,t_1213,IN_TOPIC
a_28063,t_32,IN_TOPIC
a_28063,t_1180,IN_TOPIC
a_28063,t_1193,IN_TOPIC
a_28063,t_1182,IN_TOPIC
a_28063,t_147,IN_TOPIC
a_280634,t_31,IN_TOPIC
a_280634,t_1183,IN_TOPIC
a_28065,t_11,IN_TOPIC
a_28065,t_3,IN_TOPIC
a_28065,t_106,IN_TOPIC
a_28065,t_70,IN_TOPIC
a_28065,t_1175,IN_TOPIC
a_28065,t_32,IN_TOPIC
a_28065,t_1180,IN_TOPIC
a_28065,t_1182,IN_TOPIC
a_28065,t_1193,IN_TOPIC
a_28065,t_1172,IN_TOPIC
a_280658,t_147,IN_TOPIC
a_280658,t_31,IN_TOPIC
a_280658,t_19,IN_TOPIC
a_280658,t_1183,IN_TOPIC
a_28072,t_11,IN_TOPIC
a_28072,t_1195,IN_TOPIC
a_28072,t_1200,IN_TOPIC
a_28072,t_8,IN_TOPIC
a_28072,t_48,IN_TOPIC
a_28072,t_1213,IN_TOPIC
a_28072,t_1178,IN_TOPIC
a_280740,t_31,IN_TOPIC
a_280748,t_31,IN_TOPIC
a_280757,t_11,IN_TOPIC
a_280757,t_31,IN_TOPIC
a_280757,t_1200,IN_TOPIC
a_280758,t_31,IN_TOPIC
a_280762,t_11,IN_TOPIC
a_280762,t_31,IN_TOPIC
a_280762,t_1200,IN_TOPIC
a_280762,t_1183,IN_TOPIC
a_280765,t_1168,IN_TOPIC
a_280765,t_147,IN_TOPIC
a_280765,t_31,IN_TOPIC
a_280765,t_61,IN_TOPIC
a_280765,t_1171,IN_TOPIC
a_280765,t_1183,IN_TOPIC
a_280786,t_31,IN_TOPIC
a_280786,t_1183,IN_TOPIC
a_280787,t_31,IN_TOPIC
a_280787,t_1183,IN_TOPIC
a_280788,t_31,IN_TOPIC
a_280788,t_1183,IN_TOPIC
a_280798,t_1168,IN_TOPIC
a_280798,t_31,IN_TOPIC
a_280836,t_31,IN_TOPIC
a_280842,t_31,IN_TOPIC
a_280842,t_1184,IN_TOPIC
a_280854,t_31,IN_TOPIC
a_280854,t_1183,IN_TOPIC
a_280947,t_1168,IN_TOPIC
a_280947,t_1204,IN_TOPIC
a_280947,t_1170,IN_TOPIC
a_280947,t_1160,IN_TOPIC
a_280961,t_31,IN_TOPIC
a_281041,t_1168,IN_TOPIC
a_281041,t_1169,IN_TOPIC
a_281041,t_1160,IN_TOPIC
a_281082,t_31,IN_TOPIC
a_281180,t_1168,IN_TOPIC
a_281180,t_1169,IN_TOPIC
a_281180,t_1205,IN_TOPIC
a_281183,t_1168,IN_TOPIC
a_281183,t_1172,IN_TOPIC
a_281183,t_1205,IN_TOPIC
a_281206,t_11,IN_TOPIC
a_281206,t_147,IN_TOPIC
a_281206,t_31,IN_TOPIC
a_281206,t_20,IN_TOPIC
a_281207,t_31,IN_TOPIC
a_281228,t_11,IN_TOPIC
a_281228,t_147,IN_TOPIC
a_281228,t_31,IN_TOPIC
a_281228,t_1167,IN_TOPIC
a_28134,t_11,IN_TOPIC
a_28134,t_8,IN_TOPIC
a_28134,t_1200,IN_TOPIC
a_28134,t_1195,IN_TOPIC
a_28134,t_48,IN_TOPIC
a_28134,t_32,IN_TOPIC
a_28136,t_11,IN_TOPIC
a_28136,t_8,IN_TOPIC
a_28136,t_1200,IN_TOPIC
